moment,reaction,offensiveness,responsibility
18,77,4.418011103,-1.25
18,78,3.450641131,1.705572809
18,79,-0.829998666,0.821448748999999
18,80,1.121595125,3.110931909
18,81,-0.162493469,0.992864417
18,82,-0.741657387,-0.443167673
18,83,1.775255129,0.316760303
18,84,-0.656854249,2.378679656
18,85,0.209005551,-0.464101615
18,86,0,0.452116413
18,87,0.792893219,4.378679656
18,88,0.608835008,0.68337521
18,89,-1.269047012,-0.503840481
18,90,0.27828287,6.089316398
18,91,0.267742215,1.15479212
18,92,0.528575471,1.911564179
18,93,4.896159519,0.316760303
18,94,0.552923188,1.190638693
19,0,-0.653429643,-0.642969449
19,1,3.80910977,0.331818808
19,2,2.853359894,1.164887193
19,3,2.915476595,1.99001992
19,4,-1.38153408,1.127016654
19,5,-0.443167673,1.084524053
19,6,-0.443167673,-0.08035085
19,7,-0.381719058999999,-1.098780306
19,8,0.269504832,0.608835008
19,9,6.883424911,-0.494427191
19,10,1.011145618,0.898148783
19,11,-0.75,0.387789925
19,12,0.60473138,3.125425215
19,13,1.519027942,-0.3144823
19,14,2.097827113,-0.216590212
19,15,-0.447076812,-0.247213595
19,16,2.238452737,-0.349358869
19,17,-0.378282792,0.992864417
19,18,-2.440169359,-1.220084679
19,19,-2.440169359,0
19,20,-0.322287580999999,1.498648895
19,21,-0.194191899,4.139141435
19,22,-0.75,-0.232050808
19,23,0.418011103,3.5
19,24,0.61846592,0.325765386
19,25,8,0
19,26,-0.149829914,6.231251354
19,27,1.556832327,0.496159519
19,28,-0.710712051,0.690598923
19,29,-0.5,-0.5
19,30,-0.154700538,3.209005551
19,31,-0.59089023,1.953083494
19,32,0.332051661,0.350036391
19,33,1.450806662,-0.033150178
19,34,3,0.41886117
19,35,-0.688755489,-0.384082505
19,36,2.487352529,-0.149829914
19,37,2.364785374,-0.172211972
19,38,0.191681084,0.878679656
19,39,0.552923188,1.150609847
19,40,-0.294427191,-0.294427191
19,41,-0.443167673,0.084524053
19,42,-0.886563348,-0.937003937
19,43,2.102633404,-0.673320053
19,44,-0.503840481,1.011145618
19,45,1.627016654,-0.880476143
19,46,1.129169375,0.417792999
19,47,0.501219694,1.91964915
19,48,-0.008305739,-1
19,49,2.992863206,-0.494427191
19,50,0.379473725,0.390638693
19,51,2.164286524,1.171572875
19,52,-0.244016936,-1.952135487
19,53,-0.967948339,-0.249390153
19,54,0,-0.649590136
19,55,-0.488033871,-0.488033871
19,56,7.032147945,-0.645751311
19,57,-0.480972058,0.238452737
19,58,-0.473644135,-0.414213562
19,59,1.258342613,0.129169375
19,60,-0.39526862,1.22587645
19,61,-0.559326869,1.350409864
19,62,-0.197269024,0.664080202
19,63,0.150055189,0.27828287
19,64,-0.549509757,0.025112615
19,65,-0.207680962,4.41886117
19,66,0.778800693,0.110718263
19,67,0.190638693,2.259824575
19,68,-0.653429643,-0.414854216
19,69,-0.204782082,0.700340171
19,70,0.006823473000001,3.276461594
19,71,1.390873649,-0.207427108
19,72,0.716760303,2.166849822
19,73,-0.668181192,0.202151097
19,74,-0.768748646,1.999333387
19,75,0.525541603,0.444265243
19,76,0.086011919,3.425045703
19,77,-0.183300133,1.528914553
19,78,0.855070878,-1.449489743
19,79,1.608835008,-0.449489743
19,80,-0.677757278,0.346172868
19,81,0.462912378,2.692936902
19,82,0.583409788,2.556832327
19,83,-0.427188724,0.046459338
19,84,-0.035112807,0.61846592
19,85,0.403075811,0.07100844
19,86,-1.049719092,-0.741640786
19,87,0.188447187,-0.16227766
19,88,2.928914553,0.084524053
19,89,2.65479212,1.926679947
19,90,-0.398924451,-0.172211972
19,91,1.237677449,0.650641131
19,92,1.350055929,0.995242944
19,93,1.663637614,0.528575471
19,94,-0.967948339,-0.828427125
20,0,-0.228270376,-0.299717494
20,1,-0.192848009,-0.08035085
20,2,-0.103840481,1.180995378
20,3,-2.071067812,1.171572875
20,4,1.019098685,0.511957439
20,5,-1.347288271,-1.034057903
20,6,0.719027942,-0.071085447
20,7,1.763921189,1.377718677
20,8,3.322242722,0.161121362
20,9,1.620448482,-0.621335939
20,10,-0.294427191,0.425112615
20,11,-0.464101615,-0.309401077
20,12,-0.189775758,1.058118388
20,13,0.376894374,-1
20,14,2.461884584,0.006673346
20,15,0.477998127,-0.309401077
20,16,-0.1607017,-0.833150178
20,17,3.964887193,-1.449590136
20,18,0.550510257,0.736409145000001
20,19,-0.007135583,2.619027942
20,20,0.785449746,1.066330243
20,21,0.267742215,0.353573455
20,22,2.792893219,0.792893219
20,23,-0.642969449,1.032644217
20,24,2.936435787,-0.08035085
20,25,1.503624902,-0.095445115
20,26,0.348516283,0.706358370999999
20,27,-0.845980804999999,-0.398924451
20,28,-0.31662479,0.325765386
20,29,-0.311521443,-0.273320053
20,30,-0.549509757,-0.549358869
20,31,-0.247213595,-0.568288736
20,32,-0.28153408,0.102633404
20,33,1.042174872,1.346570357
20,34,0.718548877,-1.007135583
20,35,0.175077641000001,0.297827113
20,36,0.552923188,0.006256115
20,37,0.698837366,0.175077641000001
20,38,1.415740932,1.601075549
20,39,4.367006838,-0.25
20,40,-0.833150178,-0.08035085
20,41,-0.953540662,0.105572809
20,42,-0.478262456,-0.291833329
20,43,1.390873649,1.585145784
20,44,0.367006838,-0.81662479
20,45,-0.498780306,3.258359214
20,46,7.511966129,1.089316398
20,47,-0.794733192,-0.39526862
20,48,-0.16227766,0.296826596
20,49,1.803154498,0.792572892
20,50,5.032051661,-0.249390153
20,51,-0.103840481,0.459824575
20,52,-1.75,-0.443248542
20,53,0.209005551,0
20,54,0.218871126,0.258340289
20,55,-0.582575695,-0.732050808
20,56,3.166849822,0.496159519
20,57,1.025112615,1.636294064
20,58,1.250423759,1.556832327
20,59,-0.388383796,0.779915321
20,60,-0.694441011,-0.967948339
20,61,-0.207427108,1.141101056
20,62,-1.242640687,-0.828427125
20,63,-0.414213562,5.585145784
20,64,-0.414854216,3.983388522
20,65,0.256538464,3.995242944
20,66,-0.364392885,-0.621335939
20,67,2.521737544,0.470177872
20,68,2.239779811,2.771729624
20,69,0,-1.735896678
20,70,-0.10998008,2.412532723
20,71,2.464466094,1.191681084
20,72,-0.062019202,0.336435787
20,73,3.995242944,1.470177872
20,74,0.433520605,3.65479212
20,75,0.251667334,-1.358898944
20,76,-0.573644135,5.804767994
20,77,2.611616204,0.511966129
20,78,3.161121362,0.792091881
20,79,6.444265243,0.34525841
20,80,-0.295445115,1.953083494
20,81,-1.063705936,1.936294064
20,82,0.521737544,0.308928634
20,83,1.729365196,0.962662816
20,84,-0.247213595,2.475650338
20,85,-0.582575695,-0.645751311
20,86,-1.238468204,-0.036660027
20,87,0.592863206,0.498648895
20,88,6,-1.977708764
20,89,-0.741657387,-0.809361307
20,90,-1.122281323,-1.054037934
20,91,-0.227167715,2.328576278
20,92,-0.404345773,3.0855177
20,93,0.94708664,-0.549193338
20,94,-0.177708764,1
21,0,0.644812255,1.08467777
21,1,0.412532723,1.025112615
21,2,-0.549509757,0.698837366
21,3,2.052711729,-0.886563348
21,4,0.411145618,1.608835008
21,5,3.139141435,-0.881216921
21,6,-0.004757056,0.332051661
21,7,-0.437325848,-1.114835124
21,8,3.171572875,-0.498768107
21,9,1.468460224,-0.290994449
21,10,-0.59089023,-0.819004622
21,11,-0.75,-0.451562119
21,12,-0.961547263,0.09001992
21,13,2.945962066,-0.414854216
21,14,2.795217918,-0.549193338
21,15,-1.220084679,-0.645751311
21,16,5.556832327,-0.367948339
21,17,-0.194191899,-0.881216921
21,18,-0.34520788,0.892864417
21,19,-0.691071366,4.76527818
21,20,-0.033150178,2.761387212
21,21,0.291987198,0.084332336
21,22,1.444265243,1.835417481
21,23,1.084332336,0.824463349
21,24,3.833427073,-0.085185108
21,25,-0.23472182,-0.28035085
21,26,-0.414999332,5.805808101
21,27,-1.38153408,0
21,28,-0.305293477,0.402803403000001
21,29,-0.75,-0.386751346
21,30,0.722234508,0.291987198
21,31,-1,4.739318314
21,32,-0.147722558,-0.10998008
21,33,1.046459338,0.856832327
21,34,2.775096901,-0.472777719
21,35,0.51964915,1.412532723
21,36,0.585786438,-0.414213562
21,37,-0.559326869,-0.559326869
21,38,0.839753101,0.209005551
21,39,5.755983064,0.755983064
21,40,-0.732050808,-0.391164992
21,41,-0.483281573,3.459824575
21,42,0.491694261,-1.612210075
21,43,0.354248689,0.354248689
21,44,-0.620526275,0.032051661
21,45,0.353573455,1
21,46,0.688478557,-0.833150178
21,47,1.417792999,0.525541603
21,48,-0.233150178,0.719027942
21,49,3.556209207,-0.264911064
21,50,0.324693984,-0.207427108
21,51,-0.90998008,-0.073320053
21,52,0.751344436,4.804767994
21,53,-0.826913566,-0.417856739
21,54,2.446581987,0.354248689
21,55,1.211145618,1.07100844
21,56,4.418011103,-0.449489743
21,57,-0.082207001,0.171572875
21,58,1.291987198,1.585145784
21,59,0,0.650641131
21,60,-0.25,-1
21,61,0.231251354,1.101724651
21,62,0.474173444,-1.041928116
21,63,-0.008305739,1.656023558
21,64,-0.414854216,0.258340289
21,65,1.542174872,1.585145784
21,66,-0.828427125,-0.473808033
21,67,-0.241581623,8.122273191
21,68,7.334154595,-1.236067977
21,69,1.193888947,-0.671423722
21,70,0.379792672,2.221863818
21,71,0.118783079,-0.488033871
21,72,0,-0.008318916
21,73,1.350036391,0.889542541
21,74,0.779915321,2.452116413
21,75,-1.054037934,-1.366501646
21,76,-0.277765492,3.138531116
21,77,7.511966129,-0.244016936
21,78,4.719027942,-0.036660027
21,79,4.812532723,0.878679656
21,80,-0.949683532,4.426355865
21,81,-0.414213562,1.854248689
21,82,1.394448725,0.370046622
21,83,2.332051661,1.80910977
21,84,-0.294427191,0.89001992
21,85,-0.414854216,3.188447187
21,86,-0.494427191,2.240673131
21,87,5.755983064,2.267949192
21,88,3.89001992,-0.588854382
21,89,1.462502709,-0.529822128
21,90,-0.18153408,-0.147722558
21,91,0.188447187,1.839753101
21,92,0.644812255,1.458152179
21,93,0.83772234,-0.003785274
21,94,1.672357598,1.291987198
22,0,-0.216590212,-0.08035085
22,1,0.625214783000001,-0.881216921
22,2,-0.011884584,1.170291569
22,3,2.083424911,-0.915475947
22,4,1.440673131,-0.988854382
22,5,1.5,-1
22,6,0.611564179,-0.036660027
22,7,3.934146463,0.361373189
22,8,0.483379374,0.516726619
22,9,1.855070878,-0.84520788
22,10,1.276461594,2.084524053
22,11,2.792893219,0.585786438
22,12,-1.5,-0.81662479
22,13,2.332051661,0.527222281
22,14,1.757359313,-0.414213562
22,15,0.533854198,0.583409788
22,16,2.292572892,4.387092187
22,17,-0.174234614,1.082407598
22,18,0.698148783,4.526355865
22,19,1.805808101,2.816721855
22,20,0,1.221863818
22,21,0.211564179,0.898148783
22,22,-0.732050808,-0.183278145
22,23,1.917792999,0.390638693
22,24,2.379792672,0.564584688
22,25,2.390873649,0.418334001
22,26,0.949794488,0.562407195
22,27,0.496159519,3.991681084
22,28,0.101724651,0.331818808
22,29,0.966849822,1.525158234
22,30,-0.952135487,0
22,31,-0.503840481,5.878679656
22,32,-0.886563348,0.032051661
22,33,1.772832285,-0.378282792
22,34,6.033673505,-1.187446028
22,35,0.491694261,1.119523857
22,36,0.664080202,0.58137808
22,37,2.462502709,3.675013061
22,38,0.478636628,-0.768748646
22,39,3.171572875,-0.355187745
22,40,1.601075549,1.700282506
22,41,-0.732050808,4.511966129
22,42,-0.488033871,-0.414999332
22,43,3.585786438,0.585786438
22,44,0.650641131,0.276461594
22,45,2.354248689,3.267949192
22,46,3.215986808,-0.094416833
22,47,-1.483281573,-0.366479395
22,48,-0.588854382,-0.503840481
22,49,5.792893219,-0.621320344
22,50,0.363190752,-0.494427191
22,51,0,-0.645751311
22,52,-0.216590212,5.276461594
22,53,-0.849194064,0.08659435
22,54,0.291987198,3.532644217
22,55,-1.220084679,5
22,56,2.422291236,-0.299659829
22,57,-0.702172887,0.394448725
22,58,-0.208514487,-0.39526862
22,59,0.202151097,-1.471424529
22,60,0.496159519,-0.473644135
22,61,-1.449747468,0.964466094
22,62,0.172227376,-0.324986939
22,63,1.156023558,3.496214726
22,64,-0.464101615,1.990750247
22,65,-0.494427191,-0.035112807
22,66,0.91964915,-1.007680962
22,67,0,0.258342613
22,68,3.452116413,3
22,69,-0.260681686,-0.299717494
22,70,0.154782083,1.150055189
22,71,6,-0.621320344
22,72,0.301629518,2.953081384
22,73,-1.024917218,-2
22,74,-0.574921383,0.65479212
22,75,-0.32513779,-0.414213562
22,76,-0.467355783,1.084349745
22,77,4.41886117,0.032051661
22,78,2.07100844,0.069470069
22,79,5.550510257,-0.610586956
22,80,-1.207680962,3.0855177
22,81,-1.935896678,-0.503840481
22,82,3,-0.344377745
22,83,0.632051661,3.259824575
22,84,-0.732050808,3.805808101
22,85,-1.75,-0.642969449
22,86,0,0.598021102
22,87,0.91121305,0.655576056
22,88,2.992864417,0.328576278
22,89,1.297989029,0.964655695
22,90,0.550510257,0.734013676
22,91,-1.347288271,0.097827113
22,92,-0.098386677,2.02969061
22,93,-0.37995564,-0.451562119
22,94,0.269504832,-0.988854382
23,0,0.246632654,1.106165619
23,1,1.5,2.156023558
23,2,-0.366479395,1.450490243
23,3,1.83095319,-0.264911064
23,4,-0.829708431,-0.642969449
23,5,3.101724651,0.110931909
23,6,0.331818808,0.892543116
23,7,2.934146463,0.426355865
23,8,2.288383874,-0.633050828
23,9,1.614128154,-0.001514526
23,10,0.089316398,2.452116413
23,11,-1.286563348,-0.473644135
23,12,-0.5,2.032644217
23,13,0.389413044,-0.649944071
23,14,5.696357276,-0.241581623
23,15,0.191681084,0.450641131
23,16,3.041500005,0.861908805
23,17,-0.642969449,-0.541451884
23,18,-0.021854411,4.328576278
23,19,-0.367948339,1.535898385
23,20,-0.829998666,-0.183278145
23,21,-0.28153408,0.550423759
23,22,2.325765386,-1.692849839
23,23,2.850423759,-0.574921383
23,24,5.139141435,-0.244016936
23,25,0.975082782,-0.077350269
23,26,-0.976067744,0.150055189
23,27,-1.207908119,-1.381719059
23,28,2.032051661,-0.443167673
23,29,1.18337521,-0.524917218
23,30,4.297827113,-0.247213595
23,31,-1.366501646,1.056079711
23,32,2.0855177,0.726679947
23,33,0.07100844,-0.0244047
23,34,10,0
23,35,-0.00998008,2.106165619
23,36,0.301282262,-0.249390153
23,37,-1.007680962,-1.242640687
23,38,0.611616204,-0.414999332
23,39,4.905342711,0
23,40,-1.163860033,-0.384082505
23,41,-0.781740769,-0.41862192
23,42,-0.488033871,-0.488033871
23,43,1.108835008,1.389413044
23,44,2.75,-0.207427108
23,45,-0.145751311,2.12004436
23,46,0.390638693,2.91964915
23,47,-0.178551251,-0.194191899
23,48,0.889542541,-0.495826803
23,49,3.170291569,-0.642969449
23,50,4.633498354,-0.75
23,51,1.431944846,1
23,52,-0.494427191,0.297827113
23,53,-0.538115416,-0.874574785
23,54,-0.898979486,1.75
23,55,-0.451562119,-0.37995564
23,56,7.511966129,0
23,57,1.81846592,-1.292849839
23,58,-0.054037934,-0.25
23,59,-0.967948339,0.166819575
23,60,0.296826596,-0.451562119
23,61,-0.147722558,1
23,62,1.906446477,0.24319025
23,63,-0.224744871,2.362674152
23,64,-0.034057903,1
23,65,-0.097617696,3.700282506
23,66,1.390873649,0.377718677
23,67,1.084524053,1.0855177
23,68,8.705572809,-0.294427191
23,69,-1.149576241,-0.103840481
23,70,6.792893219,0.792893219
23,71,5.40910977,0.505572809
23,72,0.854248689,-0.622281323
23,73,0.119523857,0.704168477
23,74,-0.172211972,0.267742215
23,75,-0.988854382,-0.18153408
23,76,1.966849822,1.331818808
23,77,1.535898385,-1
23,78,6.105572809,-0.19089023
23,79,3.629171307,1.27078252
23,80,0.156832327,1.250423759
23,81,-1.004757056,1.254562105
23,82,2.328576278,0.171572875
23,83,1.067347009,0.966849822
23,84,0.450490243,0.259824575
23,85,-1.398227702,0.168664672
23,86,1.008346395,1.106165619
23,87,2.488478557,-0.530495168
23,88,4.453359894,-0.036660027
23,89,-0.673320053,1.621717208
23,90,5.582143261,-0.898275349
23,91,0.535898385,0.119523857
23,92,-0.548247101,0.046459338
23,93,0.261387212,1.025112615
23,94,2.127016654,-0.473644135
24,0,-0.883281573,4.763932023
24,1,-0.032926769,1.761387212
24,2,-2.196152423,-1.11927223
24,3,0.977998127,-0.309401077
24,4,0.402803403000001,0.192208269
24,5,1.046459338,1.239779811
24,6,0.445962066,0.209005551
24,7,4.328576278,0.361373189
24,8,0.34603401,0.358374751
24,9,1.525541603,0.736409145000001
24,10,-0.207908119,2.91121305
24,11,1.258342613,-0.622281323
24,12,-0.241581623,0.964655695
24,13,3.444265243,1.331818808
24,14,-0.69041576,-1.236067977
24,15,4.354248689,0.876461594
24,16,3.91964915,-0.609361307
24,17,2.119523857,0.75
24,18,1.139141435,4.35726559
24,19,0.102633404,2.997621473
24,20,2.292572892,3.5
24,21,0.361373189,1.600813129
24,22,-0.481123481,-0.533306277
24,23,0.585000668,-0.708118551
24,24,1.750609847,0.926679947
24,25,1.221863818,0.856832327
24,26,-0.054037934,2.627016654
24,27,0.426355865,2.470177872
24,28,-1.057130678,1.589871798
24,29,0.453359894,0.608835008
24,30,-0.391164992,0.09001992
24,31,0.433520605,2.750609847
24,32,0.097827113,-0.073320053
24,33,-1.049719092,0.211564179
24,34,4.550510257,-0.768748646
24,35,0.582143261,1.033520605
24,36,1.772832285,0.655576056
24,37,0.619027942,1.619027942
24,38,1.346570357,-0.37995564
24,39,-0.414999332,0.251667334
24,40,-0.732050808,0.139141435
24,41,-0.264911064,2.02969061
24,42,2.41886117,1.896159519
24,43,0.934146463,0.082407598
24,44,1.688447187,-0.5
24,45,0.607151991,2.556832327
24,46,9,7
24,47,0.025112615,0.211564179
24,48,1.119523857,-0.449489743
24,49,-0.054037934,0.12004436
24,50,2.689306135,-0.953540662
24,51,-0.097617696,-0.23472182
24,52,-0.993743885,4.0855177
24,53,0.483379374,-1
24,54,-0.145751311,3.209005551
24,55,0.256538464,-0.390464012
24,56,4.378679656,-0.621320344
24,57,2.267949192,6
24,58,0.585786438,0.585786438
24,59,-0.549358869,5.058359214
24,60,1.24319025,0.119172935
24,61,-0.121320344,0.633520605
24,62,-0.645751311,0.394448725
24,63,-0.883281573,-0.103840481
24,64,-0.097617696,-0.709361307
24,65,2.805808101,1.354248689
24,66,-1.599434988,-1.691071366
24,67,-0.494427191,9.352786405
24,68,-0.024917218,0.084349745
24,69,-0.727639563,-1.110941342
24,70,2.694706523,3.07100844
24,71,1.892864417,-0.294427191
24,72,0.620448482,3.027156201
24,73,1.696357276,2.328576278
24,74,-0.295445115,0.8392983
24,75,-0.618802154,-0.500383992
24,76,-0.224744871,2.65479212
24,77,-0.473644135,-1.007680962
24,78,1.822291236,2.258359214
24,79,8.292572892,-1.466990566
24,80,-0.732050808,7.139141435
24,81,-1.537497291,3.83772234
24,82,1,0.450806662
24,83,3.042174872,0.174258142
24,84,-0.843976442,-0.951562119
24,85,1.600813129,3.516836752
24,86,0.483379374,3.392319038
24,87,0.767949192,0.763921189
24,88,3.119141359,0.58137808
24,89,-0.082482905,3.857030551
24,90,0.585000668,0.611616204
24,91,-0.294427191,1.261387212
24,92,-1.175536651,1.608574806
24,93,-0.248568052,1.381324428
24,94,0.757359313,1.75
25,0,-0.549358869,1
25,1,0.104554885,1.753083494
25,2,-1.619004622,1.953083494
25,3,0.698837366,-0.993743885
25,4,0.527864045,-0.966326495
25,5,4.496159519,0.650641131
25,6,1.129169375,0.455606525
25,7,1.440973916,-0.449489743
25,8,-0.414999332,2.139141435
25,9,3.032644217,0.183503419
25,10,0.804767994,0.34525841
25,11,0.418334001,-0.559026084
25,12,0.535898385,4.354248689
25,13,0.062996063,-1.238468204
25,14,3.033520605,0.02969061
25,15,2.431944846,-0.303642724
25,16,2.855070878,-0.310693865
25,17,1.917792999,1.633520605
25,18,0.452116413,0.417424305
25,19,1.594122727,3.861908805
25,20,-0.732050808,0.192113447
25,21,-0.160246899,0.263921189
25,22,-0.232050808,-0.880476143
25,23,-0.280972058,2.031711264
25,24,2.453359894,-0.732050808
25,25,-0.559026084,-1.024917218
25,26,-0.28035085,4.239779811
25,27,2.453359894,0.556832327
25,28,-0.880476143,0.975082782
25,29,-0.364392885,-0.213414505
25,30,1.527222281,1.300537774
25,31,0.418334001,4.357030551
25,32,2.991681084,1.963339973
25,33,0.5,-0.843976442
25,34,4.576195779,-1.698370482
25,35,1.240673131,-1.18153408
25,36,1.251667334,-0.582575695
25,37,2.839753101,3.048437881
25,38,4.415740932,0.326679947
25,39,3.31002008,0.052277442
25,40,-0.785087670999999,-0.980901315
25,41,0.056079711,0.073812175
25,42,-0.68997992,0.264103322
25,43,2.051882211,-0.162493469
25,44,1.425112615,-0.494427191
25,45,0.031711264,1.411145618
25,46,0.995242944,3.033673505
25,47,0.83772234,-1.932652991
25,48,-0.68997992,0.297827113
25,49,0.195654226999999,0.259824575
25,50,5.726679947,-0.967948339
25,51,1.839753101,3.25
25,52,-0.988854382,5.516718427
25,53,0.110931909,-0.495826803
25,54,0.08056068,1.999333387
25,55,-0.310693865,5.601075549
25,56,0.343145751,-1.449747468
25,57,-0.870830625,0.167857294
25,58,1.839753101,0.042174872
25,59,-0.612907813,1.688447187
25,60,2.238452737,-0.673644135
25,61,1.854248689,3.174258142
25,62,2.792319038,-0.480972058
25,63,1.177288111,4.792091881
25,64,-0.392848009,1.237677449
25,65,4.805808101,3
25,66,1.324977731,-1.466649287
25,67,-0.79089023,2.092864417
25,68,6.378679656,2.792893219
25,69,-0.294427191,-1.464101615
25,70,0.394448725,-0.178551251
25,71,5.963339973,0.65479212
25,72,1.403075811,2.163335553
25,73,-0.177708764,-0.480972058
25,74,0.85776116,0.683368201
25,75,0.350409864,-0.082207001
25,76,-0.449489743,2.475650338
25,77,2.650641131,-1.236067977
25,78,2.636294064,1.156832327
25,79,0.498648895,2.190638693
25,80,-0.066612553,-0.041451884
25,81,1.862607119,1.041500005
25,82,2,-0.178551251
25,83,2.83772234,-0.828427125
25,84,1.064442602,-0.082482905
25,85,0.102633404,0.506419768
25,86,0.058359214,5.71002008
25,87,0.875650338,0.705572809
25,88,7.505572809,-0.886335345
25,89,0.239047714,-0.311552813
25,90,-0.021854411,-0.08878695
25,91,0.496214726,0.183503419
25,92,1.084524053,-0.38153408
25,93,1.097827113,2.585786438
25,94,3.983388522,-0.145751311
26,0,-0.768748646,4.379792672
26,1,-0.951562119,-0.154746681
26,2,2.425112615,1.633520605
26,3,1.803154498,-0.414213562
26,4,-1.38178046,-1.00998008
26,5,0.91964915,-1.236067977
26,6,2.064295889,1.692936902
26,7,2.653359894,1.231251354
26,8,5.755983064,3
26,9,1.390638693,0.097827113
26,10,1.350055929,0.604115854
26,11,-0.37995564,2.032644217
26,12,0.084524053,0.51964915
26,13,0.839753101,3.209005551
26,14,1.300137743,-0.370828693
26,15,0.550423759,0.792091881
26,16,6.089316398,2.27828287
26,17,-0.195232006,1.050362338
26,18,-0.621320344,-1.035533906
26,19,-0.5,0.603031347
26,20,1.91121305,-0.021854411
26,21,0.269504832,0.326355865
26,22,-0.227167715,-0.52856534
26,23,1.535898385,0
26,24,2.945962066,0.032644217
26,25,-0.710712051,1.184530438
26,26,-0.238612788,2.644812255
26,27,-0.516611478,3.514583347
26,28,-0.90998008,-0.366479395
26,29,-1.220084679,-1.220084679
26,30,1.478636628,1.07100844
26,31,-1,1
26,32,1.108835008,0.350055929
26,33,-0.898717738,-0.874574785
26,34,-0.798268106,-0.488033871
26,35,0.953083494,0.204168477
26,36,-1.323474245,-0.451562119
26,37,1.516718427,0.156832327
26,38,1.177288111,0.08056068
26,39,0.812532723,-0.443167673
26,40,-0.494427191,0.498648895
26,41,-0.937003937,-0.68997992
26,42,-0.607680962,1.350055929
26,43,-0.649590136,-0.732050808
26,44,0.221863818,0.22587645
26,45,-1,0.119523857
26,46,6.496159519,-0.103840481
26,47,0.394448725,1
26,48,0.583409788,-0.79089023
26,49,5.650641131,-0.494427191
26,50,2.228914553,-1
26,51,-1.187446028,-0.633050828
26,52,-0.609126351,0.218871126
26,53,0.297989029,-0.893834381
26,54,-0.498780306,3.425112615
26,55,0,8
26,56,6.331818808,-0.449489743
26,57,5.983424911,1.22587645
26,58,-0.68997992,1.032051661
26,59,2.964466094,4.792893219
26,60,1.816721855,0
26,61,-0.880476143,-0.054037934
26,62,-0.25,-0.232050808
26,63,1.12004436,4.792572892
26,64,0,-1.730495168
26,65,1.542174872,1.839753101
26,66,-0.464101615,-1
26,67,-0.464101615,3.585145784
26,68,-1.291502622,-0.244016936
26,69,-0.301851217,0.113664655
26,70,-0.809361307,3.850423759
26,71,7,-0.828427125
26,72,-0.881216921,0.150055189
26,73,6,1.083424911
26,74,0.876461594,3.083424911
26,75,-0.537325848,-0.149940047
26,76,-0.0244047,1.751344436
26,77,3.656023558,-0.414213562
26,78,2.228914553,-0.260681686
26,79,1.379473725,-0.08035085
26,80,-1.937003937,5.775255129
26,81,2.450641131,4.926679947
26,82,-1.75,-0.642969449
26,83,1.996214726,-0.781128874
26,84,0.519027942,2.883424911
26,85,0.09001992,1.412532723
26,86,0.91964915,1.853359894
26,87,1.953083494,-0.366479395
26,88,-0.17591642,-0.645751311
26,89,0.898148783,-0.68997992
26,90,-1.730495168,-1.730495168
26,91,-0.258558085,-0.055050463
26,92,-0.898717738,0.675013061
26,93,1.27078252,-0.380972058
26,94,3.412532723,0.011145618
27,0,0.011145618,-0.071085447
27,1,-0.192848009,1.633520605
27,2,1.998485474,0.696357276
27,3,6.35726559,-0.732050808
27,4,0.498648895,-2.224922359
27,5,3.878679656,0
27,6,0.803154498,-0.414854216
27,7,6.632051661,-1.236067977
27,8,6.35726559,-0.732050808
27,9,-0.144929122,0.08056068
27,10,0.025112615,3.011145618
27,11,1.795217918,1.675013061
27,12,0.526355865,1.411145618
27,13,-0.732050808,0.452116413
27,14,0.996970948,-0.417856739
27,15,5.267949192,0.150055189
27,16,5.326355865,0.025112615
27,17,5.51964915,0.191681084
27,18,0.353573455,-0.449576241
27,19,0.011145618,0.562674152
27,20,4.154304063,-1.366501646
27,21,4.65479212,-0.294427191
27,22,-0.807996968,-0.75
27,23,1.535898385,0.542174872
27,24,4.27078252,0.183474587
27,25,1.964466094,-0.449747468
27,26,1.521737544,1.655576056
27,27,0.6855177,-0.246916506
27,28,1.972486928,-0.583310872
27,29,1.542174872,2.5
27,30,6.156832327,-0.295445115
27,31,-0.549193338,1.772832285
27,32,0.718548877,-0.264911064
27,33,1.067347009,1.082407598
27,34,4.056079711,-1.122281323
27,35,3.91329932,1.047605285
27,36,-0.374785217,-0.732050808
27,37,0.498648895,1.129171307
27,38,0.120606101,-0.183064446
27,39,8.104554885,-0.741640786
27,40,1.759629651,-0.207680962
27,41,0.469490207,1.156153408
27,42,1.510621445,-0.002378527
27,43,3.892543116,0.125425215
27,44,0.221863818,-0.183064446
27,45,1.106165619,0.361373189
27,46,2,0.611564179
27,47,1.481887762,-0.513756536
27,48,1,0
27,49,1.338098218,-0.046918616
27,50,2.936294064,-1.932652991
27,51,-0.68997992,-1.472135955
27,52,0.877718677,0.839753101
27,53,-0.443167673,0.276461594
27,54,-0.549358869,2.81821954
27,55,0.205266808,-0.095445115
27,56,5.585145784,0.5
27,57,-0.582575695,1.417424305
27,58,0.68337521,0.116718427
27,59,2.358014067,0.113248654
27,60,1.685164876,-1.698717738
27,61,2.652711729,-0.59089023
27,62,2.389413044,-0.172211972
27,63,-0.054037934,-0.145751311
27,64,0.714271951,-0.001514526
27,65,4.633498354,-1.75
27,66,0.772832285,1.761387212
27,67,1.308928634,1.051882211
27,68,4.116718427,0.390638693
27,69,2.415506064,-0.364392885
27,70,-0.582575695,-0.488033871
27,71,4.632051661,-0.702172887
